user_id,interactions,labels
User_219,UIUXHINDI:0.69:0.06;GIT2025HINDI:0.27:0.06;NODEJS2025HINDI:0.8:0.25;REACT2025HINDI:1.0:0.72;PYTHON2025ENG:0.65:0.11;PYTHON2025HINDI:0.57:0.2;FLUTTER2025EN:0.49:0.8;GIT2025ENG:0.39:0.58;DEVOPS2025HINDI:0.33:0.37,"MOBILE,PROGRAMMING"
User_362,PYTHON2025HINDI:0.11:0.7;FLUTTER2025EN:0.03:0.03;NODEJS2025HINDI:0.13:0.28;AIML2025ENG:0.05:0.75;DEVOPS2025HINDI:0.59:0.0;GIT2025ENG:0.91:0.05;GIT2025HINDI:0.05:0.5;REACT2025HINDI:0.42:0.07;UIUXHINDI:0.38:0.98;PYTHONDATASCIENCE2025ENGLISH:0.05:0.47,DATA SCIENCE
User_103,PYTHON2025HINDI:0.64:0.22;PYTHONDATASCIENCE2025ENGLISH:0.03:0.98;FLUTTER2025EN:0.14:0.26,"AI/ML,LANGUAGES,DEVOPS"
User_407,AIML2025ENG:0.21:0.24;PYTHON2025ENG:0.85:0.19;GIT2025ENG:0.81:0.2;FLUTTER2025EN:0.61:0.08;UIUXHINDI:0.74:0.1;DEVOPS2025HINDI:0.37:0.96;NODEJS2025HINDI:0.89:0.29;PYTHONDATASCIENCE2025ENGLISH:0.69:0.34;GIT2025HINDI:0.55:0.94,LANGUAGES
User_524,GIT2025ENG:0.16:0.47;GIT2025HINDI:0.26:0.04;UIUXHINDI:0.77:0.8;REACT2025HINDI:0.52:0.8;DEVOPS2025HINDI:0.96:0.48;PYTHON2025ENG:0.84:0.16;FLUTTER2025EN:0.9:0.35;AIML2025ENG:0.25:0.17,DEVELOPMENT
User_133,FLUTTER2025EN:0.61:0.16;AIML2025ENG:0.15:0.4;PYTHON2025ENG:0.52:0.23,"DEVELOPMENT,LANGUAGES,GIT AND GITHUB"
User_873,DEVOPS2025HINDI:0.9:0.39;PYTHON2025ENG:0.36:0.75;FLUTTER2025EN:0.85:0.75;GIT2025ENG:0.64:0.26;PYTHONDATASCIENCE2025ENGLISH:0.41:0.2;AIML2025ENG:0.72:0.31;UIUXHINDI:0.74:0.92;NODEJS2025HINDI:0.51:0.46;GIT2025HINDI:0.77:0.33;REACT2025HINDI:0.11:0.02,"PROGRAMMING,DESIGN,DATA SCIENCE"
User_19,REACT2025HINDI:0.45:0.74;DEVOPS2025HINDI:0.78:0.35;UIUXHINDI:0.07:0.5,"GIT AND GITHUB,DESIGN"
User_105,UIUXHINDI:0.17:0.82,"AI/ML,MOBILE,DATA SCIENCE"
User_460,FLUTTER2025EN:0.45:0.75;AIML2025ENG:0.09:0.04;REACT2025HINDI:0.85:0.05;PYTHON2025HINDI:0.64:0.89;PYTHONDATASCIENCE2025ENGLISH:0.7:0.26;PYTHON2025ENG:0.39:0.24;GIT2025ENG:0.65:0.34;NODEJS2025HINDI:0.28:0.59,"DEVELOPMENT,MOBILE"
User_935,GIT2025HINDI:0.74:0.96;GIT2025ENG:0.57:0.96;UIUXHINDI:0.73:0.83;NODEJS2025HINDI:0.26:0.84;PYTHON2025ENG:0.72:0.52;FLUTTER2025EN:0.65:0.31;REACT2025HINDI:0.4:0.55,"DATA SCIENCE,GIT AND GITHUB,MOBILE"
User_613,REACT2025HINDI:0.5:0.01;UIUXHINDI:0.81:0.13;PYTHON2025HINDI:0.77:0.79;GIT2025HINDI:0.4:0.43;DEVOPS2025HINDI:0.65:0.68;PYTHON2025ENG:0.76:0.95;GIT2025ENG:0.32:0.87;FLUTTER2025EN:0.06:0.46;NODEJS2025HINDI:0.48:0.5,DATA SCIENCE
User_46,REACT2025HINDI:0.47:0.07;GIT2025ENG:0.68:0.11,"PROGRAMMING,GIT AND GITHUB,AI/ML"
User_741,PYTHONDATASCIENCE2025ENGLISH:0.32:0.81;GIT2025ENG:0.62:0.54;UIUXHINDI:0.68:0.59;GIT2025HINDI:0.82:0.32,"PROGRAMMING,DATA SCIENCE"
User_451,DEVOPS2025HINDI:0.75:0.65;UIUXHINDI:0.68:0.93;PYTHON2025HINDI:0.49:0.72;GIT2025ENG:0.72:0.05;REACT2025HINDI:0.33:0.15;FLUTTER2025EN:0.5:0.02;PYTHON2025ENG:0.34:0.73;GIT2025HINDI:0.52:0.95,"MOBILE,LANGUAGES"
User_733,FLUTTER2025EN:0.55:0.38;AIML2025ENG:0.44:0.54;GIT2025ENG:0.82:0.45,"MOBILE,GIT AND GITHUB,PROGRAMMING"
User_925,FLUTTER2025EN:0.1:0.39;AIML2025ENG:0.89:0.78;PYTHON2025HINDI:0.24:0.13;NODEJS2025HINDI:0.25:0.35;DEVOPS2025HINDI:0.96:0.83;PYTHONDATASCIENCE2025ENGLISH:0.67:0.89;GIT2025HINDI:0.35:0.82;REACT2025HINDI:0.27:0.93,GIT AND GITHUB
User_863,PYTHON2025ENG:0.85:0.87;PYTHON2025HINDI:0.29:0.53;GIT2025HINDI:0.87:0.21,DEVOPS
User_10,PYTHONDATASCIENCE2025ENGLISH:1.0:0.96;DEVOPS2025HINDI:0.86:0.25;NODEJS2025HINDI:0.29:0.17,"PROGRAMMING,GIT AND GITHUB"
User_136,,"DEVOPS,LANGUAGES"
User_687,PYTHON2025HINDI:0.48:0.87;DEVOPS2025HINDI:0.91:0.75;PYTHON2025ENG:0.1:0.92;PYTHONDATASCIENCE2025ENGLISH:0.64:0.86;FLUTTER2025EN:0.63:0.14;GIT2025HINDI:0.78:0.77,"GIT AND GITHUB,DEVELOPMENT"
User_703,UIUXHINDI:0.51:0.86;REACT2025HINDI:0.41:0.44;GIT2025HINDI:0.98:0.14;GIT2025ENG:0.67:0.75;PYTHONDATASCIENCE2025ENGLISH:0.94:0.42,"DESIGN,DATA SCIENCE"
User_187,PYTHON2025ENG:0.1:0.64;UIUXHINDI:0.04:0.44;REACT2025HINDI:0.54:0.83;PYTHON2025HINDI:0.3:0.57;PYTHONDATASCIENCE2025ENGLISH:0.12:0.71;GIT2025ENG:0.08:0.34;GIT2025HINDI:0.17:0.8,"MOBILE,DATA SCIENCE,AI/ML"
User_763,DEVOPS2025HINDI:0.15:0.39;NODEJS2025HINDI:0.99:0.47;GIT2025HINDI:0.03:0.48;FLUTTER2025EN:0.6:0.71;PYTHONDATASCIENCE2025ENGLISH:0.87:0.61;REACT2025HINDI:0.27:0.96;GIT2025ENG:0.72:0.9,AI/ML
User_827,DEVOPS2025HINDI:0.95:0.48;REACT2025HINDI:0.6:0.47;GIT2025ENG:0.86:0.62;PYTHON2025ENG:0.67:0.91;UIUXHINDI:0.25:0.83;NODEJS2025HINDI:0.07:0.44;GIT2025HINDI:0.64:0.09;FLUTTER2025EN:0.6:0.36;PYTHON2025HINDI:0.71:0.28;PYTHONDATASCIENCE2025ENGLISH:0.8:0.75,"MOBILE,AI/ML,DATA SCIENCE"
User_3,AIML2025ENG:0.17:0.21,AI/ML
User_458,GIT2025ENG:0.88:0.48;REACT2025HINDI:0.04:0.76;DEVOPS2025HINDI:0.97:0.05;FLUTTER2025EN:0.01:0.51;PYTHON2025HINDI:0.78:0.14;NODEJS2025HINDI:0.99:0.37,"LANGUAGES,DATA SCIENCE,AI/ML"
User_465,AIML2025ENG:0.17:0.36;FLUTTER2025EN:0.19:0.95;GIT2025ENG:0.11:0.86;UIUXHINDI:0.62:0.68;REACT2025HINDI:0.6:0.92;PYTHON2025ENG:0.22:0.6;PYTHON2025HINDI:0.9:0.44,GIT AND GITHUB
User_783,PYTHON2025ENG:0.7:0.99;GIT2025HINDI:0.95:0.61;REACT2025HINDI:0.23:0.33;NODEJS2025HINDI:0.15:0.96;PYTHONDATASCIENCE2025ENGLISH:0.92:0.42;DEVOPS2025HINDI:0.3:0.91;AIML2025ENG:0.08:0.69;PYTHON2025HINDI:0.02:0.71;UIUXHINDI:0.35:0.33;FLUTTER2025EN:0.34:0.17,DEVELOPMENT
User_794,AIML2025ENG:0.99:0.63;GIT2025HINDI:0.29:0.55;UIUXHINDI:0.52:0.35,DEVOPS
User_914,GIT2025ENG:0.66:0.84;GIT2025HINDI:0.92:0.12;NODEJS2025HINDI:0.86:0.26;PYTHON2025ENG:0.4:0.78;FLUTTER2025EN:0.38:0.09,"DEVELOPMENT,LANGUAGES"
User_433,GIT2025ENG:0.65:0.53;PYTHON2025ENG:0.91:0.71;GIT2025HINDI:0.81:0.89,"DEVOPS,GIT AND GITHUB"
User_999,PYTHON2025HINDI:0.86:0.82;REACT2025HINDI:0.97:0.93,"DATA SCIENCE,DEVOPS"
User_844,PYTHONDATASCIENCE2025ENGLISH:0.99:0.59;PYTHON2025ENG:0.94:0.45;GIT2025ENG:0.28:0.26;FLUTTER2025EN:0.72:0.0;REACT2025HINDI:0.67:0.26;UIUXHINDI:0.63:0.71;NODEJS2025HINDI:0.83:0.98,"GIT AND GITHUB,PROGRAMMING,DESIGN"
User_152,GIT2025HINDI:0.5:0.76;DEVOPS2025HINDI:0.94:0.44;FLUTTER2025EN:0.29:0.58,"PROGRAMMING,LANGUAGES"
User_303,,"LANGUAGES,MOBILE"
User_617,UIUXHINDI:0.64:0.98;NODEJS2025HINDI:0.69:0.25;DEVOPS2025HINDI:0.6:0.35;GIT2025ENG:0.92:0.39;GIT2025HINDI:0.73:0.95;REACT2025HINDI:0.2:0.53,DESIGN
User_987,GIT2025ENG:0.74:0.56;PYTHONDATASCIENCE2025ENGLISH:0.19:0.74,PROGRAMMING
User_978,FLUTTER2025EN:0.0:0.62;DEVOPS2025HINDI:0.97:0.71;NODEJS2025HINDI:0.4:0.46;PYTHON2025HINDI:0.45:0.73;GIT2025HINDI:0.9:0.79;REACT2025HINDI:0.86:0.2,"DEVOPS,DESIGN"
User_506,AIML2025ENG:0.25:0.53;PYTHON2025ENG:0.26:0.4;REACT2025HINDI:0.92:0.79;FLUTTER2025EN:0.83:0.86;UIUXHINDI:0.83:0.25;GIT2025ENG:0.62:0.1;PYTHONDATASCIENCE2025ENGLISH:0.8:0.91;NODEJS2025HINDI:0.28:0.23;PYTHON2025HINDI:0.83:0.71,MOBILE
User_731,AIML2025ENG:0.54:0.49;FLUTTER2025EN:0.08:0.72;PYTHONDATASCIENCE2025ENGLISH:0.43:0.56,DESIGN
User_596,FLUTTER2025EN:0.31:0.83;AIML2025ENG:0.67:0.77;NODEJS2025HINDI:0.41:0.74;PYTHON2025HINDI:0.67:0.15;GIT2025ENG:0.86:0.56;REACT2025HINDI:0.33:0.96;GIT2025HINDI:0.33:0.15;PYTHON2025ENG:0.6:0.69,"DESIGN,GIT AND GITHUB,DEVELOPMENT"
User_289,AIML2025ENG:0.65:0.22;GIT2025ENG:0.63:0.09;GIT2025HINDI:0.3:0.6;REACT2025HINDI:0.34:0.75;UIUXHINDI:0.57:0.77;DEVOPS2025HINDI:0.35:0.48,DEVOPS
User_872,DEVOPS2025HINDI:0.41:0.48;REACT2025HINDI:0.59:0.87;AIML2025ENG:0.1:0.09;GIT2025ENG:0.36:0.36;FLUTTER2025EN:0.58:0.89;PYTHON2025HINDI:0.57:0.32;GIT2025HINDI:0.56:0.58;NODEJS2025HINDI:0.55:0.34;PYTHONDATASCIENCE2025ENGLISH:0.21:0.54,"DEVELOPMENT,DATA SCIENCE"
User_836,FLUTTER2025EN:0.17:0.32,"DESIGN,DEVOPS,PROGRAMMING"
User_322,PYTHONDATASCIENCE2025ENGLISH:0.59:0.35;NODEJS2025HINDI:0.87:0.3;PYTHON2025ENG:0.66:0.23;GIT2025ENG:0.28:0.29,DEVOPS
User_937,UIUXHINDI:0.64:0.3;DEVOPS2025HINDI:0.9:0.33;NODEJS2025HINDI:0.94:0.5;PYTHON2025ENG:0.21:0.23;AIML2025ENG:0.98:0.92,MOBILE
User_25,PYTHON2025ENG:0.49:0.69,"AI/ML,DESIGN"
User_874,PYTHON2025ENG:0.44:0.53;PYTHON2025HINDI:0.38:0.37;PYTHONDATASCIENCE2025ENGLISH:0.63:0.11;DEVOPS2025HINDI:0.53:0.67;GIT2025ENG:0.51:0.37;REACT2025HINDI:0.52:0.08;AIML2025ENG:0.5:0.3;UIUXHINDI:0.09:0.08;NODEJS2025HINDI:0.7:0.5,"DEVOPS,AI/ML,GIT AND GITHUB"
User_562,UIUXHINDI:0.68:0.68;REACT2025HINDI:0.48:0.97;GIT2025ENG:0.18:0.9;AIML2025ENG:0.8:0.4;PYTHON2025HINDI:0.84:0.65;NODEJS2025HINDI:0.15:0.22;DEVOPS2025HINDI:0.75:0.54;PYTHON2025ENG:0.92:0.81;PYTHONDATASCIENCE2025ENGLISH:0.82:0.21,"AI/ML,DESIGN,DATA SCIENCE"
User_917,,"DATA SCIENCE,DEVOPS,GIT AND GITHUB"
User_135,PYTHONDATASCIENCE2025ENGLISH:0.24:0.57;NODEJS2025HINDI:0.55:0.52,"GIT AND GITHUB,DEVELOPMENT"
User_118,AIML2025ENG:0.45:0.54,"DESIGN,DEVELOPMENT,DEVOPS"
User_627,REACT2025HINDI:0.29:0.38;NODEJS2025HINDI:0.66:0.14,"GIT AND GITHUB,PROGRAMMING"
User_428,UIUXHINDI:0.39:0.94;DEVOPS2025HINDI:0.15:0.19;GIT2025HINDI:0.52:0.99;NODEJS2025HINDI:0.55:0.78;GIT2025ENG:0.44:0.92,"DEVOPS,MOBILE"
User_611,GIT2025HINDI:0.71:0.29;NODEJS2025HINDI:0.71:0.76;FLUTTER2025EN:0.07:0.06;REACT2025HINDI:0.91:0.87;PYTHON2025ENG:0.96:0.41;GIT2025ENG:0.92:0.72;DEVOPS2025HINDI:0.63:0.51;PYTHON2025HINDI:0.74:0.16,DEVOPS
User_709,PYTHON2025HINDI:0.63:0.51;PYTHONDATASCIENCE2025ENGLISH:0.17:0.84;GIT2025ENG:0.91:0.53;UIUXHINDI:0.24:0.21,PROGRAMMING
User_570,FLUTTER2025EN:0.52:0.79;AIML2025ENG:0.28:0.16;REACT2025HINDI:0.75:0.12,"DATA SCIENCE,GIT AND GITHUB"
User_745,PYTHONDATASCIENCE2025ENGLISH:0.17:0.78;PYTHON2025HINDI:0.44:0.26;PYTHON2025ENG:0.0:0.81;FLUTTER2025EN:0.11:0.23;AIML2025ENG:0.94:0.18;UIUXHINDI:0.22:0.29;GIT2025HINDI:0.58:0.08;GIT2025ENG:0.25:0.58;NODEJS2025HINDI:0.37:0.37,MOBILE
User_675,GIT2025HINDI:0.23:0.48;NODEJS2025HINDI:0.93:0.55;PYTHON2025ENG:0.9:0.12;AIML2025ENG:0.96:0.54;FLUTTER2025EN:0.37:0.51;DEVOPS2025HINDI:0.91:0.5;REACT2025HINDI:0.95:0.69;UIUXHINDI:0.74:0.77;PYTHONDATASCIENCE2025ENGLISH:0.82:0.49,"LANGUAGES,AI/ML"
User_172,DEVOPS2025HINDI:0.27:0.78,LANGUAGES
User_395,UIUXHINDI:0.5:0.82;GIT2025HINDI:0.92:0.62;PYTHON2025ENG:0.77:0.15,"DESIGN,DEVELOPMENT"
User_8,GIT2025HINDI:0.23:0.87;UIUXHINDI:0.92:0.39;PYTHON2025HINDI:0.68:1.0;DEVOPS2025HINDI:0.98:0.14;NODEJS2025HINDI:0.3:0.9,DATA SCIENCE
User_653,PYTHON2025ENG:0.72:0.36;NODEJS2025HINDI:0.34:0.99;PYTHON2025HINDI:0.54:0.9,"DESIGN,LANGUAGES"
User_958,PYTHONDATASCIENCE2025ENGLISH:0.13:0.03,DEVOPS
User_746,,"MOBILE,DEVOPS,PROGRAMMING"
User_490,PYTHONDATASCIENCE2025ENGLISH:0.72:0.09;AIML2025ENG:0.27:0.91;DEVOPS2025HINDI:0.06:0.89;GIT2025HINDI:0.33:0.37;NODEJS2025HINDI:0.19:0.61,MOBILE
User_334,NODEJS2025HINDI:0.68:0.85;DEVOPS2025HINDI:0.65:0.4;GIT2025HINDI:0.79:0.03,DESIGN
User_123,NODEJS2025HINDI:0.55:0.64;UIUXHINDI:0.41:0.9;AIML2025ENG:0.61:0.04;GIT2025HINDI:0.11:0.8,"LANGUAGES,DEVELOPMENT,DATA SCIENCE"
User_231,PYTHON2025ENG:0.73:0.57;AIML2025ENG:0.18:0.65;FLUTTER2025EN:0.74:0.45;PYTHON2025HINDI:0.55:0.1;PYTHONDATASCIENCE2025ENGLISH:0.21:0.36;NODEJS2025HINDI:0.8:0.69;GIT2025HINDI:0.11:0.92;GIT2025ENG:0.97:0.51;DEVOPS2025HINDI:0.33:0.82,"AI/ML,MOBILE,DEVOPS"
User_660,PYTHON2025HINDI:0.66:0.5;AIML2025ENG:0.6:0.75;PYTHON2025ENG:0.78:0.63;GIT2025ENG:0.08:0.08;PYTHONDATASCIENCE2025ENGLISH:0.67:0.28,"AI/ML,LANGUAGES"
User_121,DEVOPS2025HINDI:0.13:0.89;REACT2025HINDI:0.43:0.89,"LANGUAGES,MOBILE,DATA SCIENCE"
User_414,NODEJS2025HINDI:0.64:0.34,MOBILE
User_30,REACT2025HINDI:0.3:0.51;GIT2025ENG:0.28:0.66;DEVOPS2025HINDI:0.47:0.57,"AI/ML,DEVOPS"
User_427,AIML2025ENG:0.71:0.99;GIT2025HINDI:0.83:0.94;PYTHON2025ENG:0.04:0.83;PYTHON2025HINDI:0.09:0.66;NODEJS2025HINDI:0.06:0.14;GIT2025ENG:0.71:0.87;PYTHONDATASCIENCE2025ENGLISH:0.39:0.24;DEVOPS2025HINDI:0.66:0.25;REACT2025HINDI:0.14:0.1,"DEVELOPMENT,DATA SCIENCE,DEVOPS"
User_568,GIT2025HINDI:0.4:0.25;FLUTTER2025EN:0.16:0.53;REACT2025HINDI:0.91:0.21;PYTHON2025ENG:0.48:0.78;NODEJS2025HINDI:0.97:0.03;AIML2025ENG:0.08:0.1;DEVOPS2025HINDI:0.07:0.26;PYTHONDATASCIENCE2025ENGLISH:0.51:0.68;GIT2025ENG:0.5:0.98;PYTHON2025HINDI:0.67:0.12,"DEVOPS,PROGRAMMING,DESIGN"
User_69,DEVOPS2025HINDI:0.39:0.31;REACT2025HINDI:0.8:0.51;GIT2025HINDI:0.64:0.76,"PROGRAMMING,MOBILE,DATA SCIENCE"
User_932,PYTHON2025ENG:0.88:0.6;NODEJS2025HINDI:0.14:0.96;UIUXHINDI:0.9:0.67;DEVOPS2025HINDI:0.95:0.33;FLUTTER2025EN:0.32:0.85;PYTHONDATASCIENCE2025ENGLISH:0.61:0.04;REACT2025HINDI:0.82:0.6;PYTHON2025HINDI:0.05:0.16;GIT2025HINDI:0.67:0.43,"MOBILE,DEVOPS"
User_866,GIT2025ENG:0.74:0.46;REACT2025HINDI:0.84:0.51;GIT2025HINDI:0.38:0.84;PYTHON2025HINDI:0.23:0.91;AIML2025ENG:0.98:0.63;NODEJS2025HINDI:0.92:0.04;UIUXHINDI:0.77:0.15;PYTHON2025ENG:0.35:0.73;PYTHONDATASCIENCE2025ENGLISH:0.49:0.84,"AI/ML,GIT AND GITHUB"
User_813,NODEJS2025HINDI:0.26:0.05;PYTHON2025HINDI:0.03:0.42,"DEVOPS,LANGUAGES"
User_124,DEVOPS2025HINDI:0.21:0.38;UIUXHINDI:0.85:0.33,"LANGUAGES,DEVELOPMENT,DEVOPS"
User_936,PYTHON2025HINDI:0.73:0.86;DEVOPS2025HINDI:0.52:0.47,"DEVELOPMENT,DESIGN,DEVOPS"
User_892,UIUXHINDI:0.66:0.24;GIT2025ENG:0.02:0.09;PYTHONDATASCIENCE2025ENGLISH:0.81:0.79;GIT2025HINDI:0.14:0.77;PYTHON2025ENG:0.9:0.91;DEVOPS2025HINDI:0.02:0.18;FLUTTER2025EN:0.18:0.06;PYTHON2025HINDI:0.96:0.83;REACT2025HINDI:0.73:0.03,"AI/ML,LANGUAGES"
User_419,FLUTTER2025EN:0.28:0.11;PYTHON2025ENG:0.11:0.24;AIML2025ENG:0.31:0.1;DEVOPS2025HINDI:0.11:0.87;PYTHON2025HINDI:0.92:0.73;UIUXHINDI:0.41:0.7;NODEJS2025HINDI:0.11:0.3,"MOBILE,LANGUAGES"
User_824,AIML2025ENG:0.65:0.64;REACT2025HINDI:0.64:0.05;PYTHON2025HINDI:0.86:0.13;FLUTTER2025EN:0.98:0.12;GIT2025HINDI:0.83:0.24;PYTHON2025ENG:0.67:0.83;GIT2025ENG:0.82:0.6;UIUXHINDI:0.14:0.98;PYTHONDATASCIENCE2025ENGLISH:0.78:0.95;NODEJS2025HINDI:0.99:0.54,GIT AND GITHUB
User_548,PYTHON2025HINDI:0.12:0.33;NODEJS2025HINDI:0.89:0.02;PYTHON2025ENG:0.42:0.82,"LANGUAGES,GIT AND GITHUB,AI/ML"
User_324,PYTHONDATASCIENCE2025ENGLISH:0.57:0.71;PYTHON2025ENG:0.31:0.88;AIML2025ENG:0.43:0.07;GIT2025HINDI:0.04:0.83;FLUTTER2025EN:0.95:0.86;PYTHON2025HINDI:0.02:0.45;UIUXHINDI:0.04:0.89;DEVOPS2025HINDI:0.37:0.31,DEVOPS
User_738,GIT2025ENG:0.51:0.13;DEVOPS2025HINDI:0.45:0.86;PYTHON2025HINDI:0.92:0.68;GIT2025HINDI:0.31:0.36;REACT2025HINDI:0.17:0.72;PYTHONDATASCIENCE2025ENGLISH:0.86:0.93;UIUXHINDI:0.12:0.53;PYTHON2025ENG:0.95:0.66,"DATA SCIENCE,DESIGN,AI/ML"
User_943,REACT2025HINDI:0.04:0.2;DEVOPS2025HINDI:0.02:0.35;GIT2025ENG:0.82:0.52;PYTHON2025ENG:0.25:0.41;FLUTTER2025EN:0.61:0.28;PYTHONDATASCIENCE2025ENGLISH:0.9:0.02;AIML2025ENG:0.17:0.37;PYTHON2025HINDI:0.57:0.06;NODEJS2025HINDI:0.25:0.57,"DATA SCIENCE,DEVELOPMENT"
User_472,PYTHON2025ENG:0.53:0.36;UIUXHINDI:0.56:0.73;REACT2025HINDI:0.13:0.19;GIT2025HINDI:0.41:0.7;NODEJS2025HINDI:0.13:0.93,"DEVELOPMENT,MOBILE"
User_540,,"DEVOPS,GIT AND GITHUB,MOBILE"
User_443,AIML2025ENG:0.91:0.64;GIT2025ENG:0.14:0.34;UIUXHINDI:0.86:0.66;GIT2025HINDI:0.22:0.5;FLUTTER2025EN:0.58:0.13;NODEJS2025HINDI:0.88:0.16;PYTHONDATASCIENCE2025ENGLISH:0.69:0.21;REACT2025HINDI:0.73:0.29;PYTHON2025ENG:0.12:0.95,MOBILE
User_565,REACT2025HINDI:0.91:0.01;AIML2025ENG:0.59:0.01;GIT2025HINDI:0.07:0.9;NODEJS2025HINDI:0.87:0.71;DEVOPS2025HINDI:0.81:0.91;PYTHONDATASCIENCE2025ENGLISH:1.0:0.64,"DATA SCIENCE,DEVOPS,GIT AND GITHUB"
User_544,REACT2025HINDI:0.34:0.93,DATA SCIENCE
User_377,PYTHONDATASCIENCE2025ENGLISH:0.21:0.2,LANGUAGES
User_674,PYTHON2025ENG:0.62:0.51;AIML2025ENG:0.0:0.93,"PROGRAMMING,DEVOPS,DATA SCIENCE"
User_793,AIML2025ENG:0.17:0.99;REACT2025HINDI:0.07:0.79;PYTHONDATASCIENCE2025ENGLISH:0.55:0.86;GIT2025ENG:0.97:0.91;DEVOPS2025HINDI:0.94:0.34;PYTHON2025HINDI:0.2:0.84;NODEJS2025HINDI:0.01:0.44,"DEVELOPMENT,DEVOPS"
User_831,DEVOPS2025HINDI:0.84:0.31;GIT2025HINDI:0.24:0.0;NODEJS2025HINDI:0.29:0.25;PYTHON2025ENG:0.13:0.13;FLUTTER2025EN:0.64:0.14;PYTHONDATASCIENCE2025ENGLISH:0.62:0.45;AIML2025ENG:0.48:0.97;REACT2025HINDI:0.94:0.6,MOBILE
User_359,UIUXHINDI:0.92:0.81;DEVOPS2025HINDI:0.07:0.82;FLUTTER2025EN:0.73:0.33,"DEVOPS,DEVELOPMENT"
User_420,PYTHONDATASCIENCE2025ENGLISH:0.15:0.82;GIT2025HINDI:0.57:0.08;AIML2025ENG:0.65:0.14;DEVOPS2025HINDI:0.11:0.14;PYTHON2025HINDI:0.71:0.55;UIUXHINDI:0.5:0.62;FLUTTER2025EN:0.95:0.26;PYTHON2025ENG:0.15:0.89,"LANGUAGES,PROGRAMMING,MOBILE"
User_127,PYTHON2025HINDI:0.68:0.9;UIUXHINDI:0.15:0.73;DEVOPS2025HINDI:0.13:0.5;PYTHON2025ENG:0.51:0.99;GIT2025HINDI:0.8:0.01,"MOBILE,DEVELOPMENT,DEVOPS"
User_740,DEVOPS2025HINDI:0.84:0.62;GIT2025ENG:0.84:0.09;PYTHON2025ENG:0.53:0.37;PYTHON2025HINDI:0.8:0.75;UIUXHINDI:0.65:0.19;PYTHONDATASCIENCE2025ENGLISH:0.71:0.73;GIT2025HINDI:0.0:0.2;NODEJS2025HINDI:0.36:0.79,"DEVOPS,AI/ML,DESIGN"
User_885,,LANGUAGES
User_804,GIT2025ENG:0.26:0.37;AIML2025ENG:0.13:0.37;NODEJS2025HINDI:0.24:0.4;PYTHONDATASCIENCE2025ENGLISH:0.18:0.66;FLUTTER2025EN:0.4:0.77;UIUXHINDI:0.76:0.58;GIT2025HINDI:0.04:0.84,"PROGRAMMING,MOBILE,AI/ML"
User_858,PYTHON2025HINDI:0.1:0.03;PYTHON2025ENG:0.81:0.96;PYTHONDATASCIENCE2025ENGLISH:0.11:0.41,DEVOPS
User_409,GIT2025HINDI:0.29:0.08;GIT2025ENG:0.02:0.3;DEVOPS2025HINDI:0.4:0.58;FLUTTER2025EN:0.73:0.77;PYTHON2025ENG:0.66:0.97,DATA SCIENCE
User_154,DEVOPS2025HINDI:0.01:0.76;NODEJS2025HINDI:0.3:0.9;GIT2025HINDI:0.35:0.3;UIUXHINDI:0.25:0.4;PYTHON2025ENG:0.92:0.15;REACT2025HINDI:0.54:0.87;PYTHON2025HINDI:0.78:0.72;GIT2025ENG:0.65:0.86;AIML2025ENG:0.3:0.22,GIT AND GITHUB
User_302,NODEJS2025HINDI:0.0:0.54;PYTHON2025ENG:0.43:0.51;REACT2025HINDI:0.91:0.07;UIUXHINDI:0.76:0.25;FLUTTER2025EN:0.76:0.19,"AI/ML,LANGUAGES"
User_901,PYTHONDATASCIENCE2025ENGLISH:0.13:0.6;NODEJS2025HINDI:0.27:0.01;PYTHON2025HINDI:0.74:0.36;REACT2025HINDI:0.76:0.25;FLUTTER2025EN:0.17:0.85;DEVOPS2025HINDI:0.93:0.02;AIML2025ENG:0.16:0.6;UIUXHINDI:0.03:0.81;GIT2025HINDI:0.09:0.12;GIT2025ENG:0.58:0.55,MOBILE
User_385,FLUTTER2025EN:0.6:0.42;PYTHONDATASCIENCE2025ENGLISH:0.28:0.38;DEVOPS2025HINDI:0.2:0.35;GIT2025ENG:0.38:0.33;UIUXHINDI:0.79:0.41;NODEJS2025HINDI:0.98:0.6,"DATA SCIENCE,MOBILE,DEVELOPMENT"
User_615,FLUTTER2025EN:0.28:0.62;PYTHONDATASCIENCE2025ENGLISH:0.46:0.07;GIT2025ENG:0.94:0.23;UIUXHINDI:0.84:0.03;NODEJS2025HINDI:0.15:0.01;PYTHON2025ENG:0.17:0.72;REACT2025HINDI:0.67:0.27;PYTHON2025HINDI:0.64:0.19;AIML2025ENG:0.69:0.95,"LANGUAGES,DATA SCIENCE,DEVELOPMENT"
User_304,DEVOPS2025HINDI:0.27:0.07;GIT2025HINDI:0.4:0.02;FLUTTER2025EN:0.03:0.62;PYTHON2025ENG:0.27:0.89;UIUXHINDI:0.04:0.74;AIML2025ENG:0.51:0.86;PYTHONDATASCIENCE2025ENGLISH:0.03:0.91;GIT2025ENG:0.71:0.17,GIT AND GITHUB
